date,total_amount_usd,total_amount_ars,customer_id,seller_id,shipping_id,er_date
2023-04-25,5590.00,0.00,238,3,946,2023-04-25
2023-04-25,5893.00,0.00,68,1,947,2023-04-25
2023-04-25,199.00,0.00,800,2,948,2023-04-25
2023-04-25,1998.00,0.00,349,3,949,2023-04-25
2023-04-26,6438.00,0.00,2494,1,950,2023-04-26
2023-04-26,10389.00,0.00,2366,3,951,2023-04-26
2023-04-26,3095.00,0.00,1626,3,952,2023-04-26
2023-04-26,6392.00,0.00,1358,2,953,2023-04-26
2023-04-26,1198.00,0.00,1919,2,954,2023-04-26
2023-04-27,9293.00,0.00,1762,2,955,2023-04-27
2023-04-27,5791.00,0.00,1734,2,956,2023-04-27
2023-04-27,1999.00,0.00,947,1,957,2023-04-27
2023-04-27,3695.00,0.00,2500,2,958,2023-04-27
2023-04-27,4393.00,0.00,1635,2,959,2023-04-27
2023-04-27,1198.00,0.00,106,2,960,2023-04-27
2023-04-28,6495.00,0.00,412,2,961,2023-04-28
2023-04-28,6594.00,0.00,586,3,962,2023-04-28
2023-04-28,4996.00,0.00,1179,3,963,2023-04-28
2023-04-28,3543.00,0.00,1757,1,964,2023-04-28
2023-04-28,6596.00,0.00,1480,3,965,2023-04-28
2023-04-28,9595.00,0.00,1556,2,966,2023-04-28
2023-04-28,6244.00,0.00,2088,1,967,2023-04-28
2023-04-28,6643.00,0.00,764,2,968,2023-04-28
2023-04-28,11537.00,0.00,1451,3,969,2023-04-28
2023-04-29,6995.00,0.00,1216,2,970,2023-04-29
2023-04-29,249.00,0.00,2385,2,971,2023-04-29
2023-04-29,2496.00,0.00,2296,2,972,2023-04-29
2023-04-29,10493.00,0.00,1782,2,973,2023-04-29
2023-04-29,799.00,0.00,897,3,974,2023-04-29
2023-04-30,2994.00,0.00,1786,1,975,2023-04-30
2023-04-30,2499.00,0.00,2211,2,976,2023-04-30
2023-04-30,598.00,0.00,372,1,977,2023-04-30
2023-04-30,6395.00,0.00,1286,3,978,2023-04-30
2023-04-30,5690.00,0.00,1696,1,979,2023-04-30
2023-04-30,11094.00,0.00,2320,2,980,2023-04-30
2023-04-30,1099.00,0.00,1719,2,981,2023-04-30
2023-04-30,10290.00,0.00,873,2,982,2023-04-30
2023-05-01,5997.00,0.00,1277,1,983,2023-05-01
2023-05-01,5793.00,0.00,251,3,984,2023-05-01
2023-05-01,9689.00,0.00,990,1,985,2023-05-01
2023-05-01,3598.00,0.00,1101,2,986,2023-05-01
2023-05-01,1344.00,0.00,1406,1,987,2023-05-01
2023-05-01,5492.00,0.00,865,3,988,2023-05-01
2023-05-01,11591.00,0.00,523,2,989,2023-05-01
2023-05-01,3198.00,0.00,622,2,990,2023-05-01
2023-05-01,5395.00,0.00,1546,3,991,2023-05-01
2023-05-02,15990.00,0.00,1551,1,992,2023-05-02
2023-05-02,3194.00,0.00,829,2,993,2023-05-02
2023-05-02,5393.00,0.00,305,3,994,2023-05-02
2023-05-02,5794.00,0.00,170,2,995,2023-05-02
2023-05-02,6143.00,0.00,479,3,996,2023-05-02
2023-05-02,5295.00,0.00,96,3,997,2023-05-02
2023-05-02,3998.00,0.00,1334,2,998,2023-05-02
2023-05-02,8392.00,0.00,2460,3,999,2023-05-02
2023-05-02,6795.00,0.00,2480,3,1000,2023-05-02
2023-05-02,15288.00,0.00,1482,2,1001,2023-05-02
2023-05-02,7394.00,0.00,1703,2,1002,2023-05-02
2023-05-03,598.00,0.00,2257,3,1003,2023-05-03
2023-05-03,1845.00,0.00,969,3,1004,2023-05-03
2023-05-03,3647.00,0.00,2166,3,1005,2023-05-03
2023-05-03,2046.00,0.00,2180,1,1006,2023-05-03
2023-05-03,3593.00,0.00,1383,1,1007,2023-05-03
2023-05-03,4697.00,0.00,1816,1,1008,2023-05-03
2023-05-03,16190.00,0.00,1651,1,1009,2023-05-03
2023-05-03,14893.00,0.00,1869,1,1010,2023-05-03
2023-05-03,7894.00,0.00,894,2,1011,2023-05-03
2023-05-03,5692.00,0.00,2179,1,1012,2023-05-03
2023-05-03,6195.00,0.00,2344,1,1013,2023-05-03
2023-05-04,5345.00,0.00,957,1,1014,2023-05-04
2023-05-04,4343.00,0.00,2419,1,1015,2023-05-04
2023-05-04,1497.00,0.00,2192,2,1016,2023-05-04
2023-05-04,5796.00,0.00,706,3,1017,2023-05-04
2023-05-04,5394.00,0.00,221,2,1018,2023-05-04
2023-05-04,2295.00,0.00,2227,2,1019,2023-05-04
2023-05-04,14889.00,0.00,1042,1,1020,2023-05-04
2023-05-04,13290.00,0.00,845,1,1021,2023-05-04
2023-05-04,3794.00,0.00,212,1,1022,2023-05-04
2023-05-04,11391.00,0.00,350,3,1023,2023-05-04
2023-05-04,2397.00,0.00,544,1,1024,2023-05-04
2023-05-04,6194.00,0.00,1470,3,1025,2023-05-04
2023-05-05,5739.00,0.00,352,2,1026,2023-05-05
2023-05-05,3645.00,0.00,2251,3,1027,2023-05-05
2023-05-05,3297.00,0.00,717,3,1028,2023-05-05
2023-05-05,12540.00,0.00,337,1,1029,2023-05-05
2023-05-05,8994.00,0.00,2227,1,1030,2023-05-05
2023-05-05,897.00,0.00,1642,2,1031,2023-05-05
2023-05-05,2198.00,0.00,1086,1,1032,2023-05-05
2023-05-06,2392.00,0.00,1476,1,1033,2023-05-06
2023-05-06,8493.00,0.00,1368,2,1034,2023-05-06
2023-05-06,7742.00,0.00,2286,3,1035,2023-05-06
2023-05-06,2097.00,0.00,1048,2,1036,2023-05-06
2023-05-06,16890.00,0.00,432,1,1037,2023-05-06
2023-05-06,249.00,0.00,46,1,1038,2023-05-06
2023-05-07,4694.00,0.00,1420,3,1039,2023-05-07
2023-05-07,1396.00,0.00,1632,3,1040,2023-05-07
2023-05-07,999.00,0.00,436,3,1041,2023-05-07
2023-05-07,6440.00,0.00,1367,1,1042,2023-05-07
2023-05-07,11391.00,0.00,1975,2,1043,2023-05-07
2023-05-07,9592.00,0.00,152,2,1044,2023-05-07
2023-05-08,5541.00,0.00,799,2,1045,2023-05-08
2023-05-08,3196.00,0.00,1616,1,1046,2023-05-08
2023-05-08,9543.00,0.00,1052,3,1047,2023-05-08
2023-05-08,7691.00,0.00,978,2,1048,2023-05-08
2023-05-08,398.00,0.00,732,1,1049,2023-05-08
2023-05-08,6744.00,0.00,1068,2,1050,2023-05-08
2023-05-09,8288.00,0.00,417,2,1051,2023-05-09
2023-05-09,6097.00,0.00,1595,3,1052,2023-05-09
2023-05-09,3796.00,0.00,1695,2,1053,2023-05-09
2023-05-09,2594.00,0.00,750,1,1054,2023-05-09
2023-05-09,7243.00,0.00,457,1,1055,2023-05-09
2023-05-10,3445.00,0.00,1146,2,1056,2023-05-10
2023-05-10,4594.00,0.00,98,3,1057,2023-05-10
2023-05-10,12591.00,0.00,1640,3,1058,2023-05-10
2023-05-10,1397.00,0.00,208,2,1059,2023-05-10
2023-05-10,14987.00,0.00,2325,3,1060,2023-05-10
2023-05-10,2598.00,0.00,2302,3,1061,2023-05-10
2023-05-10,3195.00,0.00,2349,3,1062,2023-05-10
2023-05-11,4998.00,0.00,280,1,1063,2023-05-11
2023-05-11,5291.00,0.00,2437,3,1064,2023-05-11
2023-05-11,3395.00,0.00,737,1,1065,2023-05-11
2023-05-11,2147.00,0.00,1517,2,1066,2023-05-11
2023-05-11,8841.00,0.00,115,1,1067,2023-05-11
2023-05-11,5992.00,0.00,1981,3,1068,2023-05-11
2023-05-11,8741.00,0.00,1712,3,1069,2023-05-11
2023-05-12,3444.00,0.00,2135,3,1070,2023-05-12
2023-05-12,7393.00,0.00,178,2,1071,2023-05-12
2023-05-12,3896.00,0.00,615,2,1072,2023-05-12
2023-05-12,6695.00,0.00,1219,1,1073,2023-05-12
2023-05-12,1199.00,0.00,515,1,1074,2023-05-12
2023-05-12,8094.00,0.00,1434,1,1075,2023-05-12
2023-05-12,8890.00,0.00,2273,3,1076,2023-05-12
2023-05-12,2345.00,0.00,1188,2,1077,2023-05-12
2023-05-12,9186.00,0.00,725,3,1078,2023-05-12
2023-05-13,5496.00,0.00,164,1,1079,2023-05-13
2023-05-13,598.00,0.00,999,3,1080,2023-05-13
2023-05-13,7944.00,0.00,927,3,1081,2023-05-13
2023-05-13,8593.00,0.00,1095,3,1082,2023-05-13
2023-05-14,4745.00,0.00,919,1,1083,2023-05-14
2023-05-14,7497.00,0.00,1186,3,1084,2023-05-14
2023-05-14,2997.00,0.00,1522,1,1085,2023-05-14
2023-05-14,1047.00,0.00,724,1,1086,2023-05-14
2023-05-14,5495.00,0.00,1861,1,1087,2023-05-14
2023-05-14,7893.00,0.00,1378,3,1088,2023-05-14
2023-05-14,6394.00,0.00,1987,3,1089,2023-05-14
2023-05-14,7497.00,0.00,2053,2,1090,2023-05-14
2023-05-14,799.00,0.00,1911,2,1091,2023-05-14
2023-05-14,1246.00,0.00,605,3,1092,2023-05-14
2023-05-14,7393.00,0.00,1787,1,1093,2023-05-14
2023-05-14,2796.00,0.00,1150,1,1094,2023-05-14
2023-05-15,1445.00,0.00,1752,1,1095,2023-05-15
2023-05-15,1047.00,0.00,419,3,1096,2023-05-15
2023-05-15,3144.00,0.00,547,3,1097,2023-05-15
2023-05-15,8789.00,0.00,769,1,1098,2023-05-15
2023-05-15,7691.00,0.00,1836,3,1099,2023-05-15
2023-05-15,7395.00,0.00,321,2,1100,2023-05-15
2023-05-15,2499.00,0.00,2320,3,1101,2023-05-15
2023-05-15,1598.00,0.00,462,2,1102,2023-05-15
2023-05-16,4293.00,0.00,2391,3,1103,2023-05-16
2023-05-16,4597.00,0.00,1503,3,1104,2023-05-16
2023-05-16,7392.00,0.00,1193,3,1105,2023-05-16
2023-05-16,1548.00,0.00,2291,3,1106,2023-05-16
2023-05-16,4893.00,0.00,86,3,1107,2023-05-16
2023-05-17,9292.00,0.00,515,3,1108,2023-05-17
2023-05-17,3694.00,0.00,2220,1,1109,2023-05-17
2023-05-17,8893.00,0.00,2133,1,1110,2023-05-17
2023-05-17,199.00,0.00,690,3,1111,2023-05-17
2023-05-17,7494.00,0.00,717,1,1112,2023-05-17
2023-05-17,14190.00,0.00,29,1,1113,2023-05-17
2023-05-18,3943.00,0.00,2147,3,1114,2023-05-18
2023-05-18,2896.00,0.00,1434,2,1115,2023-05-18
2023-05-18,3793.00,0.00,1708,1,1116,2023-05-18
2023-05-18,3097.00,0.00,501,3,1117,2023-05-18
2023-05-18,10937.00,0.00,1695,2,1118,2023-05-18
2023-05-18,4896.00,0.00,2447,1,1119,2023-05-18
2023-05-18,6443.00,0.00,1292,1,1120,2023-05-18
2023-05-19,13290.00,0.00,1693,2,1121,2023-05-19
2023-05-19,12792.00,0.00,1254,2,1122,2023-05-19
2023-05-19,5193.00,0.00,1639,3,1123,2023-05-19
2023-05-19,7392.00,0.00,1293,3,1124,2023-05-19
2023-05-19,12789.00,0.00,2336,1,1125,2023-05-19
2023-05-19,7993.00,0.00,1947,2,1126,2023-05-19
2023-05-19,15690.00,0.00,243,3,1127,2023-05-19
2023-05-19,599.00,0.00,216,3,1128,2023-05-19
2023-05-19,7293.00,0.00,152,2,1129,2023-05-19
2023-05-19,4495.00,0.00,1193,2,1130,2023-05-19
2023-05-20,3092.00,0.00,1489,3,1131,2023-05-20
2023-05-20,2392.00,0.00,883,2,1132,2023-05-20
2023-05-20,9988.00,0.00,378,1,1133,2023-05-20
2023-05-20,1795.00,0.00,1175,3,1134,2023-05-20
2023-05-20,1848.00,0.00,1708,1,1135,2023-05-20
2023-05-20,1696.00,0.00,1837,2,1136,2023-05-20
2023-05-20,7291.00,0.00,2410,3,1137,2023-05-20
2023-05-20,2198.00,0.00,2225,2,1138,2023-05-20
2023-05-20,5791.00,0.00,2095,2,1139,2023-05-20
2023-05-20,598.00,0.00,1945,1,1140,2023-05-20
2023-05-20,9492.00,0.00,1748,2,1141,2023-05-20
2023-05-20,7389.00,0.00,611,1,1142,2023-05-20
2023-05-20,12992.00,0.00,2389,2,1143,2023-05-20
2023-05-20,3998.00,0.00,1014,2,1144,2023-05-20
2023-05-21,2497.00,0.00,684,2,1145,2023-05-21
2023-05-21,8990.00,0.00,1167,3,1146,2023-05-21
2023-05-21,1599.00,0.00,196,2,1147,2023-05-21
2023-05-21,7342.00,0.00,1350,2,1148,2023-05-21
2023-05-21,3998.00,0.00,1487,2,1149,2023-05-21
2023-05-21,8088.00,0.00,1970,1,1150,2023-05-21
2023-05-21,1995.00,0.00,1627,3,1151,2023-05-21
2023-05-21,1495.00,0.00,1194,1,1152,2023-05-21
2023-05-21,11443.00,0.00,1129,3,1153,2023-05-21
2023-05-21,10193.00,0.00,1594,3,1154,2023-05-21
2023-05-21,9091.00,0.00,15,3,1155,2023-05-21
2023-05-22,10390.00,0.00,2229,2,1156,2023-05-22
2023-05-22,4094.00,0.00,700,1,1157,2023-05-22
2023-05-22,398.00,0.00,2369,3,1158,2023-05-22
2023-05-22,5893.00,0.00,749,2,1159,2023-05-22
2023-05-22,15291.00,0.00,2259,3,1160,2023-05-22
2023-05-22,3347.00,0.00,2173,3,1161,2023-05-22
2023-05-23,599.00,0.00,765,3,1162,2023-05-23
2023-05-23,7494.00,0.00,138,2,1163,2023-05-23
2023-05-23,1644.00,0.00,189,2,1164,2023-05-23
2023-05-23,8390.00,0.00,1218,1,1165,2023-05-23
2023-05-23,12693.00,0.00,2232,1,1166,2023-05-23
2023-05-23,1596.00,0.00,65,3,1167,2023-05-23
2023-05-23,1798.00,0.00,2488,1,1168,2023-05-23
2023-05-23,1799.00,0.00,237,3,1169,2023-05-23
2023-05-24,8494.00,0.00,2220,1,1170,2023-05-24
2023-05-24,3698.00,0.00,1563,3,1171,2023-05-24
2023-05-24,6594.00,0.00,2185,1,1172,2023-05-24
2023-05-24,8643.00,0.00,745,2,1173,2023-05-24
2023-05-24,7992.00,0.00,810,2,1174,2023-05-24
2023-05-24,14541.00,0.00,1700,1,1175,2023-05-24
2023-05-24,9992.00,0.00,915,3,1176,2023-05-24
2023-05-24,597.00,0.00,1514,1,1177,2023-05-24
2023-05-24,3843.00,0.00,1292,2,1178,2023-05-24
2023-05-24,10891.00,0.00,1053,1,1179,2023-05-24
2023-05-24,2996.00,0.00,2212,1,1180,2023-05-24
2023-05-24,946.00,0.00,865,1,1181,2023-05-24
2023-05-24,8339.00,0.00,692,3,1182,2023-05-24
2023-05-25,5541.00,0.00,1033,1,1183,2023-05-25
2023-05-25,6695.00,0.00,722,1,1184,2023-05-25
2023-05-25,8594.00,0.00,2176,3,1185,2023-05-25
2023-05-25,8394.00,0.00,2243,2,1186,2023-05-25
2023-05-25,3396.00,0.00,490,2,1187,2023-05-25
2023-05-25,5597.00,0.00,2174,3,1188,2023-05-25
2023-05-25,5094.00,0.00,2168,2,1189,2023-05-25
2023-05-25,7196.00,0.00,2045,2,1190,2023-05-25
2023-05-25,5996.00,0.00,95,2,1191,2023-05-25
2023-05-25,5894.00,0.00,2173,3,1192,2023-05-25
2023-05-25,10838.00,0.00,640,2,1193,2023-05-25
2023-05-25,1996.00,0.00,383,3,1194,2023-05-25
2023-05-25,7991.00,0.00,921,2,1195,2023-05-25
2023-05-25,9543.00,0.00,801,2,1196,2023-05-25
2023-05-25,1798.00,0.00,2099,1,1197,2023-05-25
2023-05-25,5094.00,0.00,1236,1,1198,2023-05-25
2023-05-26,5889.00,0.00,669,3,1199,2023-05-26
2023-05-26,2097.00,0.00,1346,3,1200,2023-05-26
2023-05-26,4344.00,0.00,984,1,1201,2023-05-26
2023-05-26,3597.00,0.00,1528,3,1202,2023-05-26
2023-05-26,3198.00,0.00,1603,2,1203,2023-05-26
2023-05-26,3594.00,0.00,1160,2,1204,2023-05-26
2023-05-26,12992.00,0.00,1794,3,1205,2023-05-26
2023-05-26,5394.00,0.00,768,1,1206,2023-05-26
2023-05-27,10192.00,0.00,1636,1,1207,2023-05-27
2023-05-27,398.00,0.00,1782,3,1208,2023-05-27
2023-05-27,4392.00,0.00,1551,2,1209,2023-05-27
2023-05-27,14690.00,0.00,1599,3,1210,2023-05-27
2023-05-27,12692.00,0.00,553,3,1211,2023-05-27
2023-05-27,1245.00,0.00,2245,2,1212,2023-05-27
2023-05-27,11094.00,0.00,2439,1,1213,2023-05-27
2023-05-27,398.00,0.00,1316,2,1214,2023-05-27
2023-05-27,1498.00,0.00,1245,1,1215,2023-05-27
2023-05-27,4897.00,0.00,1154,2,1216,2023-05-27
2023-05-28,9339.00,0.00,698,3,1217,2023-05-28
2023-05-28,1599.00,0.00,1390,1,1218,2023-05-28
2023-05-28,4396.00,0.00,931,1,1219,2023-05-28
2023-05-28,1397.00,0.00,1191,1,1220,2023-05-28
2023-05-28,8491.00,0.00,1626,3,1221,2023-05-28
2023-05-28,3297.00,0.00,391,2,1222,2023-05-28
2023-05-28,698.00,0.00,1450,3,1223,2023-05-28
2023-05-28,3895.00,0.00,1642,2,1224,2023-05-28
2023-05-28,6395.00,0.00,548,3,1225,2023-05-28
2023-05-29,5195.00,0.00,1447,2,1226,2023-05-29
2023-05-29,13190.00,0.00,1627,1,1227,2023-05-29
2023-05-29,8092.00,0.00,367,2,1228,2023-05-29
2023-05-29,7592.00,0.00,487,2,1229,2023-05-29
2023-05-29,7540.00,0.00,579,3,1230,2023-05-29
2023-05-29,8596.00,0.00,2333,1,1231,2023-05-29
2023-05-29,4043.00,0.00,898,2,1232,2023-05-29
2023-05-29,5397.00,0.00,197,2,1233,2023-05-29
2023-05-29,5543.00,0.00,1359,2,1234,2023-05-29
2023-05-29,4493.00,0.00,643,1,1235,2023-05-29
2023-05-29,13991.00,0.00,920,1,1236,2023-05-29
2023-05-29,6894.00,0.00,1115,2,1237,2023-05-29
2023-05-30,3496.00,0.00,2394,3,1238,2023-05-30
2023-05-30,3894.00,0.00,1855,3,1239,2023-05-30
2023-05-30,7590.00,0.00,862,2,1240,2023-05-30
2023-05-30,13187.00,0.00,2111,2,1241,2023-05-30
2023-05-30,1546.00,0.00,1399,2,1242,2023-05-30
2023-05-30,4998.00,0.00,932,3,1243,2023-05-30
2023-05-30,799.00,0.00,813,1,1244,2023-05-30
2023-05-31,4596.00,0.00,1528,2,1245,2023-05-31
2023-05-31,7045.00,0.00,646,3,1246,2023-05-31
2023-05-31,11790.00,0.00,581,2,1247,2023-05-31
2023-05-31,9490.00,0.00,2410,3,1248,2023-05-31
2023-05-31,11887.00,0.00,1149,1,1249,2023-05-31
2023-05-31,1445.00,0.00,1422,1,1250,2023-05-31
2023-06-01,7292.00,0.00,1242,2,1251,2023-06-01
2023-06-01,4797.00,0.00,1189,2,1252,2023-06-01
2023-06-01,4843.00,0.00,778,3,1253,2023-06-01
2023-06-01,2396.00,0.00,363,2,1254,2023-06-01
2023-06-01,9193.00,0.00,959,3,1255,2023-06-01
2023-06-01,11991.00,0.00,1082,2,1256,2023-06-01
2023-06-01,4494.00,0.00,2052,3,1257,2023-06-01
2023-06-01,2848.00,0.00,1873,2,1258,2023-06-01
2023-06-01,2945.00,0.00,1467,1,1259,2023-06-01
2023-06-02,1296.00,0.00,297,3,1260,2023-06-02
2023-06-02,897.00,0.00,1990,1,1261,2023-06-02
2023-06-02,11491.00,0.00,438,1,1262,2023-06-02
2023-06-02,1998.00,0.00,1139,1,1263,2023-06-02
2023-06-03,9992.00,0.00,2220,3,1264,2023-06-03
2023-06-03,11539.00,0.00,962,1,1265,2023-06-03
2023-06-03,6241.00,0.00,1832,1,1266,2023-06-03
2023-06-03,2198.00,0.00,291,1,1267,2023-06-03
2023-06-03,4395.00,0.00,1039,3,1268,2023-06-03
2023-06-03,5241.00,0.00,1563,3,1269,2023-06-03
2023-06-03,9940.00,0.00,757,3,1270,2023-06-03
2023-06-03,6692.00,0.00,2417,1,1271,2023-06-03
2023-06-03,5039.00,0.00,879,3,1272,2023-06-03
2023-06-03,2148.00,0.00,1759,1,1273,2023-06-03
2023-06-03,349.00,0.00,1905,1,1274,2023-06-03
2023-06-04,7592.00,0.00,603,1,1275,2023-06-04
2023-06-04,15488.00,0.00,1331,1,1276,2023-06-04
2023-06-05,2197.00,0.00,2216,2,1277,2023-06-05
2023-06-05,4494.00,0.00,1073,3,1278,2023-06-05
2023-06-05,349.00,0.00,2428,1,1279,2023-06-05
2023-06-05,12089.00,0.00,1217,2,1280,2023-06-05
2023-06-05,6493.00,0.00,291,3,1281,2023-06-05
2023-06-05,2496.00,0.00,1879,1,1282,2023-06-05
2023-06-05,5696.00,0.00,1851,3,1283,2023-06-05
2023-06-05,299.00,0.00,436,3,1284,2023-06-05
2023-06-05,7840.00,0.00,569,2,1285,2023-06-05
2023-06-05,7290.00,0.00,1637,1,1286,2023-06-05
2023-06-06,897.00,0.00,1927,2,1287,2023-06-06
2023-06-06,699.00,0.00,1934,3,1288,2023-06-06
2023-06-06,4191.00,0.00,2296,1,1289,2023-06-06
2023-06-06,9593.00,0.00,1444,3,1290,2023-06-06
2023-06-06,7493.00,0.00,532,1,1291,2023-06-06
2023-06-06,7488.00,0.00,744,2,1292,2023-06-06
2023-06-06,2697.00,0.00,1109,2,1293,2023-06-06
2023-06-06,3396.00,0.00,2157,2,1294,2023-06-06
2023-06-06,249.00,0.00,1814,2,1295,2023-06-06
2023-06-06,1047.00,0.00,1962,1,1296,2023-06-06
2023-06-06,18890.00,0.00,22,2,1297,2023-06-06
2023-06-06,8391.00,0.00,917,1,1298,2023-06-06
2023-06-06,1199.00,0.00,263,3,1299,2023-06-06
2023-06-07,2795.00,0.00,362,2,1300,2023-06-07
2023-06-07,3695.00,0.00,935,3,1301,2023-06-07
2023-06-07,7294.00,0.00,926,3,1302,2023-06-07
2023-06-07,2148.00,0.00,447,1,1303,2023-06-07
2023-06-07,10043.00,0.00,415,3,1304,2023-06-07
2023-06-07,1446.00,0.00,1599,3,1305,2023-06-07
2023-06-07,3892.00,0.00,977,2,1306,2023-06-07
2023-06-07,6292.00,0.00,1112,3,1307,2023-06-07
2023-06-07,1797.00,0.00,1661,3,1308,2023-06-07
2023-06-07,5397.00,0.00,1253,1,1309,2023-06-07
2023-06-08,8090.00,0.00,772,1,1310,2023-06-08
2023-06-08,7089.00,0.00,365,2,1311,2023-06-08
2023-06-08,6194.00,0.00,615,1,1312,2023-06-08
2023-06-08,4444.00,0.00,2178,1,1313,2023-06-08
2023-06-08,8440.00,0.00,136,2,1314,2023-06-08
2023-06-08,8388.00,0.00,1247,2,1315,2023-06-08
2023-06-08,3695.00,0.00,127,1,1316,2023-06-08
2023-06-08,3197.00,0.00,2062,2,1317,2023-06-08
2023-06-08,2742.00,0.00,1756,2,1318,2023-06-08
2023-06-08,3598.00,0.00,752,2,1319,2023-06-08
2023-06-08,8090.00,0.00,2466,3,1320,2023-06-08
2023-06-09,598.00,0.00,630,1,1321,2023-06-09
2023-06-09,10290.00,0.00,2128,1,1322,2023-06-09
2023-06-09,2997.00,0.00,1211,3,1323,2023-06-09
2023-06-09,1798.00,0.00,1171,1,1324,2023-06-09
2023-06-09,1199.00,0.00,1268,3,1325,2023-06-09
2023-06-09,6792.00,0.00,1577,1,1326,2023-06-09
2023-06-09,5994.00,0.00,69,2,1327,2023-06-09
2023-06-10,16191.00,0.00,777,3,1328,2023-06-10
2023-06-10,12790.00,0.00,1264,1,1329,2023-06-10
2023-06-10,1598.00,0.00,1346,2,1330,2023-06-10
2023-06-10,1996.00,0.00,1869,2,1331,2023-06-10
2023-06-10,5545.00,0.00,1363,1,1332,2023-06-10
2023-06-10,3597.00,0.00,1655,1,1333,2023-06-10
2023-06-10,4443.00,0.00,223,2,1334,2023-06-10
2023-06-10,598.00,0.00,326,1,1335,2023-06-10
2023-06-11,3396.00,0.00,501,2,1336,2023-06-11
2023-06-11,4998.00,0.00,1789,2,1337,2023-06-11
2023-06-11,4094.00,0.00,1705,2,1338,2023-06-11
2023-06-11,3496.00,0.00,2163,2,1339,2023-06-11
2023-06-11,798.00,0.00,1897,2,1340,2023-06-11
2023-06-11,2295.00,0.00,278,1,1341,2023-06-11
2023-06-11,5794.00,0.00,199,1,1342,2023-06-11
2023-06-12,7192.00,0.00,866,1,1343,2023-06-12
2023-06-12,9193.00,0.00,958,1,1344,2023-06-12
2023-06-12,4643.00,0.00,1272,2,1345,2023-06-12
2023-06-12,6794.00,0.00,220,3,1346,2023-06-12
2023-06-12,3795.00,0.00,303,3,1347,2023-06-12
2023-06-12,2198.00,0.00,1039,3,1348,2023-06-12
2023-06-12,9895.00,0.00,761,1,1349,2023-06-12
2023-06-12,4497.00,0.00,612,1,1350,2023-06-12
2023-06-13,2097.00,0.00,291,1,1351,2023-06-13
2023-06-13,2695.00,0.00,16,2,1352,2023-06-13
2023-06-13,6939.00,0.00,1049,2,1353,2023-06-13
2023-06-13,7740.00,0.00,1864,2,1354,2023-06-13
2023-06-13,13890.00,0.00,662,2,1355,2023-06-13
2023-06-13,7291.00,0.00,1025,2,1356,2023-06-13
2023-06-13,5892.00,0.00,36,3,1357,2023-06-13
2023-06-14,5496.00,0.00,223,2,1358,2023-06-14
2023-06-14,698.00,0.00,1092,3,1359,2023-06-14
2023-06-14,599.00,0.00,456,1,1360,2023-06-14
2023-06-14,8839.00,0.00,1056,2,1361,2023-06-14
2023-06-14,9491.00,0.00,2141,3,1362,2023-06-14
2023-06-14,4342.00,0.00,650,1,1363,2023-06-14
2023-06-14,1197.00,0.00,1834,2,1364,2023-06-14
2023-06-14,2345.00,0.00,1578,3,1365,2023-06-14
2023-06-14,2897.00,0.00,2274,2,1366,2023-06-14
2023-06-14,9893.00,0.00,131,3,1367,2023-06-14
2023-06-14,2398.00,0.00,1110,2,1368,2023-06-14
2023-06-14,10341.00,0.00,1595,3,1369,2023-06-14
2023-06-14,5595.00,0.00,2161,1,1370,2023-06-14
2023-06-14,498.00,0.00,1229,2,1371,2023-06-14
2023-06-14,6793.00,0.00,1674,1,1372,2023-06-14
2023-06-14,11488.00,0.00,1234,3,1373,2023-06-14
2023-06-14,5842.00,0.00,81,2,1374,2023-06-14
2023-06-15,14589.00,0.00,1790,1,1375,2023-06-15
2023-06-15,4094.00,0.00,719,3,1376,2023-06-15
2023-06-15,598.00,0.00,493,3,1377,2023-06-15
2023-06-15,3994.00,0.00,1310,1,1378,2023-06-15
2023-06-15,3796.00,0.00,671,3,1379,2023-06-15
2023-06-15,9393.00,0.00,1480,2,1380,2023-06-15
2023-06-15,1398.00,0.00,40,2,1381,2023-06-15
2023-06-16,9392.00,0.00,916,3,1382,2023-06-16
2023-06-16,4194.00,0.00,944,2,1383,2023-06-16
2023-06-16,2344.00,0.00,1066,1,1384,2023-06-16
2023-06-16,9095.00,0.00,11,2,1385,2023-06-16
2023-06-16,1898.00,0.00,85,3,1386,2023-06-16
2023-06-16,10892.00,0.00,1055,2,1387,2023-06-16
2023-06-16,3598.00,0.00,267,2,1388,2023-06-16
2023-06-16,1696.00,0.00,943,2,1389,2023-06-16
2023-06-16,4694.00,0.00,2122,3,1390,2023-06-16
2023-06-17,899.00,0.00,566,1,1391,2023-06-17
2023-06-17,8392.00,0.00,1802,3,1392,2023-06-17
2023-06-17,598.00,0.00,1738,1,1393,2023-06-17
2023-06-17,1596.00,0.00,1241,3,1394,2023-06-17
2023-06-17,4296.00,0.00,352,1,1395,2023-06-17
2023-06-17,1797.00,0.00,141,3,1396,2023-06-17
2023-06-17,11392.00,0.00,534,1,1397,2023-06-17
2023-06-17,16787.00,0.00,2327,3,1398,2023-06-17
2023-06-18,8991.00,0.00,1209,3,1399,2023-06-18
2023-06-18,5492.00,0.00,2449,1,1400,2023-06-18
2023-06-18,899.00,0.00,1725,3,1401,2023-06-18
2023-06-18,7594.00,0.00,666,3,1402,2023-06-18
2023-06-18,16486.00,0.00,403,3,1403,2023-06-18
2023-06-18,10389.00,0.00,2069,1,1404,2023-06-18
